benchmark,seed,context_id,n,method,true_return,proxy_score,pred_true_gap,ood,flow_residual,selected_action_mean,selected_action_energy
CartPole-v1,70,5,16,first_candidate,22.782320022583008,58.286293029785156,35.50397491455078,9.222817420959473,0.026569053530693054,-0.30194908380508423,1.1717392206192017
CartPole-v1,70,5,16,proxy_tail,14.304536819458008,65.78022766113281,51.47569274902344,7.528625011444092,0.022777138277888298,-0.372028112411499,1.2678407430648804
CartPole-v1,70,5,16,feature_calibrated_tail,15.205422401428223,49.197547912597656,33.99212646484375,4.584914684295654,0.00465702498331666,0.14394128322601318,1.1219183206558228
CartPole-v1,70,5,16,flow_residual_tail,14.304536819458008,65.78022766113281,51.47569274902344,7.528625011444092,0.022777138277888298,-0.372028112411499,1.2678407430648804
CartPole-v1,70,5,16,oracle_tail,48.35995864868164,51.700443267822266,3.340484619140625,5.281498432159424,0.006039321422576904,0.14243285357952118,1.1558133363723755
CartPole-v1,70,5,32,first_candidate,22.782320022583008,58.286293029785156,35.50397491455078,9.222817420959473,0.026569053530693054,-0.30194908380508423,1.1717392206192017
CartPole-v1,70,5,32,proxy_tail,14.304536819458008,65.78022766113281,51.47569274902344,7.528625011444092,0.022777138277888298,-0.372028112411499,1.2678407430648804
CartPole-v1,70,5,32,feature_calibrated_tail,37.093162536621094,49.37643814086914,12.283275604248047,3.4191360473632812,0.004591137636452913,-0.161268949508667,1.1177345514297485
CartPole-v1,70,5,32,flow_residual_tail,14.304536819458008,65.78022766113281,51.47569274902344,7.528625011444092,0.022777138277888298,-0.372028112411499,1.2678407430648804
CartPole-v1,70,5,32,oracle_tail,48.35995864868164,51.700443267822266,3.340484619140625,5.281498432159424,0.006039321422576904,0.14243285357952118,1.1558133363723755
MountainCar-v0,70,0,1,first_candidate,-47.9031982421875,-40.863948822021484,7.039249420166016,5.540694713592529,0.007221595384180546,-0.03305981680750847,1.0661239624023438
MountainCar-v0,70,0,1,proxy_tail,-47.9031982421875,-40.863948822021484,7.039249420166016,5.540694713592529,0.007221595384180546,-0.03305981680750847,1.0661239624023438
MountainCar-v0,70,0,1,feature_calibrated_tail,-47.9031982421875,-40.863948822021484,7.039249420166016,5.540694713592529,0.007221595384180546,-0.03305981680750847,1.0661239624023438
MountainCar-v0,70,0,1,flow_residual_tail,-47.9031982421875,-40.863948822021484,7.039249420166016,5.540694713592529,0.007221595384180546,-0.03305981680750847,1.0661239624023438
MountainCar-v0,70,0,1,oracle_tail,-47.9031982421875,-40.863948822021484,7.039249420166016,5.540694713592529,0.007221595384180546,-0.03305981680750847,1.0661239624023438
MountainCar-v0,70,0,2,first_candidate,-47.9031982421875,-40.863948822021484,7.039249420166016,5.540694713592529,0.007221595384180546,-0.03305981680750847,1.0661239624023438
MountainCar-v0,70,0,2,proxy_tail,-44.040035247802734,-30.83869171142578,13.201343536376953,8.471956253051758,0.008177134208381176,-0.19475755095481873,1.067063331604004
MountainCar-v0,70,0,2,feature_calibrated_tail,-47.9031982421875,-40.863948822021484,7.039249420166016,5.540694713592529,0.007221595384180546,-0.03305981680750847,1.0661239624023438
MountainCar-v0,70,0,2,flow_residual_tail,-44.040035247802734,-30.83869171142578,13.201343536376953,8.471956253051758,0.008177134208381176,-0.19475755095481873,1.067063331604004
MountainCar-v0,70,0,2,oracle_tail,-44.040035247802734,-30.83869171142578,13.201343536376953,8.471956253051758,0.008177134208381176,-0.19475755095481873,1.067063331604004
MountainCar-v0,70,0,4,first_candidate,-47.9031982421875,-40.863948822021484,7.039249420166016,5.540694713592529,0.007221595384180546,-0.03305981680750847,1.0661239624023438
MountainCar-v0,70,0,4,proxy_tail,-46.07750701904297,-30.420995712280273,15.656511306762695,8.66834545135498,0.005631244275718927,-0.19412128627300262,1.0629723072052002
MountainCar-v0,70,0,4,feature_calibrated_tail,-47.9031982421875,-40.863948822021484,7.039249420166016,5.540694713592529,0.007221595384180546,-0.03305981680750847,1.0661239624023438
MountainCar-v0,70,0,4,flow_residual_tail,-46.07750701904297,-30.420995712280273,15.656511306762695,8.66834545135498,0.005631244275718927,-0.19412128627300262,1.0629723072052002
MountainCar-v0,70,0,4,oracle_tail,-35.12128829956055,-37.345489501953125,-2.224201202392578,7.051542282104492,0.005830969195812941,-0.08243586868047714,1.1532634496688843
MountainCar-v0,70,0,8,first_candidate,-47.9031982421875,-40.863948822021484,7.039249420166016,5.540694713592529,0.007221595384180546,-0.03305981680750847,1.0661239624023438
MountainCar-v0,70,0,8,proxy_tail,-38.120941162109375,-24.361347198486328,13.759593963623047,6.074481010437012,0.00997841451317072,-0.2992308437824249,1.1104930639266968
MountainCar-v0,70,0,8,feature_calibrated_tail,-38.120941162109375,-24.361347198486328,13.759593963623047,6.074481010437012,0.00997841451317072,-0.2992308437824249,1.1104930639266968
MountainCar-v0,70,0,8,flow_residual_tail,-38.120941162109375,-24.361347198486328,13.759593963623047,6.074481010437012,0.00997841451317072,-0.2992308437824249,1.1104930639266968
MountainCar-v0,70,0,8,oracle_tail,-33.654991149902344,-32.6676139831543,0.9873771667480469,5.980849742889404,0.005632842890918255,-0.15419888496398926,1.1836713552474976
MountainCar-v0,70,0,16,first_candidate,-47.9031982421875,-40.863948822021484,7.039249420166016,5.540694713592529,0.007221595384180546,-0.03305981680750847,1.0661239624023438
MountainCar-v0,70,0,16,proxy_tail,-32.57183074951172,-19.1027889251709,13.46904182434082,5.130993843078613,0.004718259908258915,-0.37667301297187805,1.243419885635376
MountainCar-v0,70,0,16,feature_calibrated_tail,-32.57183074951172,-19.1027889251709,13.46904182434082,5.130993843078613,0.004718259908258915,-0.37667301297187805,1.243419885635376
MountainCar-v0,70,0,16,flow_residual_tail,-32.57183074951172,-19.1027889251709,13.46904182434082,5.130993843078613,0.004718259908258915,-0.37667301297187805,1.243419885635376
MountainCar-v0,70,0,16,oracle_tail,-32.57183074951172,-19.1027889251709,13.46904182434082,5.130993843078613,0.004718259908258915,-0.37667301297187805,1.243419885635376
MountainCar-v0,70,0,32,first_candidate,-47.9031982421875,-40.863948822021484,7.039249420166016,5.540694713592529,0.007221595384180546,-0.03305981680750847,1.0661239624023438
MountainCar-v0,70,0,32,proxy_tail,-32.57183074951172,-19.1027889251709,13.46904182434082,5.130993843078613,0.004718259908258915,-0.37667301297187805,1.243419885635376
MountainCar-v0,70,0,32,feature_calibrated_tail,-32.57183074951172,-19.1027889251709,13.46904182434082,5.130993843078613,0.004718259908258915,-0.37667301297187805,1.243419885635376
MountainCar-v0,70,0,32,flow_residual_tail,-32.57183074951172,-19.1027889251709,13.46904182434082,5.130993843078613,0.004718259908258915,-0.37667301297187805,1.243419885635376
MountainCar-v0,70,0,32,oracle_tail,-32.57183074951172,-19.1027889251709,13.46904182434082,5.130993843078613,0.004718259908258915,-0.37667301297187805,1.243419885635376
MountainCar-v0,70,1,1,first_candidate,-49.88713455200195,-33.44270706176758,16.444427490234375,6.71375036239624,0.015798989683389664,-0.18601256608963013,1.0004841089248657
MountainCar-v0,70,1,1,proxy_tail,-49.88713455200195,-33.44270706176758,16.444427490234375,6.71375036239624,0.015798989683389664,-0.18601256608963013,1.0004841089248657
MountainCar-v0,70,1,1,feature_calibrated_tail,-49.88713455200195,-33.44270706176758,16.444427490234375,6.71375036239624,0.015798989683389664,-0.18601256608963013,1.0004841089248657
MountainCar-v0,70,1,1,flow_residual_tail,-49.88713455200195,-33.44270706176758,16.444427490234375,6.71375036239624,0.015798989683389664,-0.18601256608963013,1.0004841089248657
MountainCar-v0,70,1,1,oracle_tail,-49.88713455200195,-33.44270706176758,16.444427490234375,6.71375036239624,0.015798989683389664,-0.18601256608963013,1.0004841089248657
MountainCar-v0,70,1,2,first_candidate,-49.88713455200195,-33.44270706176758,16.444427490234375,6.71375036239624,0.015798989683389664,-0.18601256608963013,1.0004841089248657
MountainCar-v0,70,1,2,proxy_tail,-49.88713455200195,-33.44270706176758,16.444427490234375,6.71375036239624,0.015798989683389664,-0.18601256608963013,1.0004841089248657
MountainCar-v0,70,1,2,feature_calibrated_tail,-49.88713455200195,-33.44270706176758,16.444427490234375,6.71375036239624,0.015798989683389664,-0.18601256608963013,1.0004841089248657
MountainCar-v0,70,1,2,flow_residual_tail,-49.88713455200195,-33.44270706176758,16.444427490234375,6.71375036239624,0.015798989683389664,-0.18601256608963013,1.0004841089248657
MountainCar-v0,70,1,2,oracle_tail,-48.87277603149414,-42.64809036254883,6.2246856689453125,6.6908345222473145,0.004318030551075935,0.141998291015625,1.0120697021484375
MountainCar-v0,70,1,4,first_candidate,-49.88713455200195,-33.44270706176758,16.444427490234375,6.71375036239624,0.015798989683389664,-0.18601256608963013,1.0004841089248657
MountainCar-v0,70,1,4,proxy_tail,-49.88713455200195,-33.44270706176758,16.444427490234375,6.71375036239624,0.015798989683389664,-0.18601256608963013,1.0004841089248657
MountainCar-v0,70,1,4,feature_calibrated_tail,-49.88713455200195,-33.44270706176758,16.444427490234375,6.71375036239624,0.015798989683389664,-0.18601256608963013,1.0004841089248657
MountainCar-v0,70,1,4,flow_residual_tail,-49.88713455200195,-33.44270706176758,16.444427490234375,6.71375036239624,0.015798989683389664,-0.18601256608963013,1.0004841089248657
MountainCar-v0,70,1,4,oracle_tail,-47.893733978271484,-44.485015869140625,3.4087181091308594,8.736525535583496,0.011436980217695236,0.01454990915954113,1.1639349460601807
MountainCar-v0,70,1,8,first_candidate,-49.88713455200195,-33.44270706176758,16.444427490234375,6.71375036239624,0.015798989683389664,-0.18601256608963013,1.0004841089248657
MountainCar-v0,70,1,8,proxy_tail,-49.8562126159668,-29.766273498535156,20.08993911743164,6.565340518951416,0.005029924213886261,-0.24162325263023376,1.085173487663269
MountainCar-v0,70,1,8,feature_calibrated_tail,-49.8562126159668,-29.766273498535156,20.08993911743164,6.565340518951416,0.005029924213886261,-0.24162325263023376,1.085173487663269
MountainCar-v0,70,1,8,flow_residual_tail,-49.8562126159668,-29.766273498535156,20.08993911743164,6.565340518951416,0.005029924213886261,-0.24162325263023376,1.085173487663269
MountainCar-v0,70,1,8,oracle_tail,-42.986289978027344,-38.668426513671875,4.317863464355469,6.302068710327148,0.014577329158782959,0.32499536871910095,1.1739895343780518
MountainCar-v0,70,1,16,first_candidate,-49.88713455200195,-33.44270706176758,16.444427490234375,6.71375036239624,0.015798989683389664,-0.18601256608963013,1.0004841089248657
MountainCar-v0,70,1,16,proxy_tail,-52.226318359375,-19.72489356994629,32.501426696777344,7.073488712310791,0.006259613670408726,-0.40726765990257263,1.150863766670227
MountainCar-v0,70,1,16,feature_calibrated_tail,-38.6937255859375,-22.429244995117188,16.264480590820312,5.608173847198486,0.005565540865063667,-0.367335706949234,1.1300456523895264
MountainCar-v0,70,1,16,flow_residual_tail,-52.226318359375,-19.72489356994629,32.501426696777344,7.073488712310791,0.006259613670408726,-0.40726765990257263,1.150863766670227
MountainCar-v0,70,1,16,oracle_tail,-38.6937255859375,-22.429244995117188,16.264480590820312,5.608173847198486,0.005565540865063667,-0.367335706949234,1.1300456523895264
MountainCar-v0,70,1,32,first_candidate,-49.88713455200195,-33.44270706176758,16.444427490234375,6.71375036239624,0.015798989683389664,-0.18601256608963013,1.0004841089248657
MountainCar-v0,70,1,32,proxy_tail,-52.226318359375,-19.72489356994629,32.501426696777344,7.073488712310791,0.006259613670408726,-0.40726765990257263,1.150863766670227
MountainCar-v0,70,1,32,feature_calibrated_tail,-38.6937255859375,-22.429244995117188,16.264480590820312,5.608173847198486,0.005565540865063667,-0.367335706949234,1.1300456523895264
MountainCar-v0,70,1,32,flow_residual_tail,-52.226318359375,-19.72489356994629,32.501426696777344,7.073488712310791,0.006259613670408726,-0.40726765990257263,1.150863766670227
MountainCar-v0,70,1,32,oracle_tail,-38.6937255859375,-22.429244995117188,16.264480590820312,5.608173847198486,0.005565540865063667,-0.367335706949234,1.1300456523895264
MountainCar-v0,70,2,1,first_candidate,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,1,proxy_tail,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,1,feature_calibrated_tail,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,1,flow_residual_tail,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,1,oracle_tail,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,2,first_candidate,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,2,proxy_tail,-41.636016845703125,-32.69812774658203,8.937889099121094,5.749393939971924,0.02212042734026909,-0.19523374736309052,1.0991014242172241
MountainCar-v0,70,2,2,feature_calibrated_tail,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,2,flow_residual_tail,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,2,oracle_tail,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,4,first_candidate,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,4,proxy_tail,-41.636016845703125,-32.69812774658203,8.937889099121094,5.749393939971924,0.02212042734026909,-0.19523374736309052,1.0991014242172241
MountainCar-v0,70,2,4,feature_calibrated_tail,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,4,flow_residual_tail,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,4,oracle_tail,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,8,first_candidate,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,8,proxy_tail,-41.636016845703125,-32.69812774658203,8.937889099121094,5.749393939971924,0.02212042734026909,-0.19523374736309052,1.0991014242172241
MountainCar-v0,70,2,8,feature_calibrated_tail,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,8,flow_residual_tail,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,8,oracle_tail,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,16,first_candidate,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,16,proxy_tail,-48.99681854248047,-30.226974487304688,18.76984405517578,7.293668746948242,0.012463873252272606,-0.23509110510349274,1.0699797868728638
MountainCar-v0,70,2,16,feature_calibrated_tail,-37.255653381347656,-35.539093017578125,1.7165603637695312,4.29607629776001,0.011085893958806992,-0.13835184276103973,1.163583755493164
MountainCar-v0,70,2,16,flow_residual_tail,-48.99681854248047,-30.226974487304688,18.76984405517578,7.293668746948242,0.012463873252272606,-0.23509110510349274,1.0699797868728638
